0.33	0.484624	-0.788567	-0.303943
0.331	0.501383	-0.805325	-0.303942
0.332	0.518307	-0.822248	-0.303941
0.333	0.535313	-0.839253	-0.30394
0.334	0.552302	-0.856243	-0.303941
0.335	0.569152	-0.873092	-0.303941
0.336	0.585714	-0.889657	-0.303943
0.337	0.601811	-0.90576	-0.303948
0.338	0.617233	-0.921186	-0.303953
0.339	0.631732	-0.935689	-0.303957
0.34	0.645015	-0.948979	-0.303965
0.341	0.656745	-0.96072	-0.303975
0.342	0.666534	-0.97052	-0.303986
0.343	0.673939	-0.977937	-0.303997
0.344	0.678467	-0.982481	-0.304014
0.345	0.679576	-0.983608	-0.304031
0.346	0.67668	-0.980735	-0.304055
0.347	0.669162	-0.97324	-0.304078
0.348	0.6564	-0.960507	-0.304107
0.349	0.637798	-0.941936	-0.304138
0.35	0.612834	-0.917003	-0.304169
0.351	0.581117	-0.885321	-0.304205
0.352	0.542458	-0.846695	-0.304236
0.353	0.496961	-0.801232	-0.304271
0.354	0.445107	-0.749413	-0.304305
0.355	0.38784	-0.692166	-0.304326
0.356	0.326632	-0.630972	-0.30434
0.357	0.263505	-0.567847	-0.304342
0.358	0.200999	-0.505336	-0.304337
0.359	0.142054	-0.446371	-0.304317
0.36	0.0898155	-0.394099	-0.304284
0.361	0.0473625	-0.351598	-0.304236
0.362	0.0173948	-0.321556	-0.304161
0.363	0.00192347	-0.306001	-0.304077
0.364	0.00202035	-0.306014	-0.303994
0.365	0.0176789	-0.321602	-0.303923
0.366	0.0478145	-0.351675	-0.303861
0.367	0.0904059	-0.394211	-0.303805
0.368	0.142746	-0.446518	-0.303772
0.369	0.201752	-0.505501	-0.30375
0.37	0.26428	-0.568019	-0.30374
0.371	0.327394	-0.631136	-0.303742
0.372	0.388562	-0.692321	-0.303759
0.373	0.445767	-0.749554	-0.303788
0.374	0.497544	-0.801357	-0.303812
0.375	0.542956	-0.8468	-0.303845
0.376	0.581527	-0.885408	-0.303881
0.377	0.613157	-0.917071	-0.303914
0.378	0.638039	-0.941988	-0.303949
0.379	0.656564	-0.960544	-0.30398
0.38	0.669258	-0.973263	-0.304005
0.381	0.676716	-0.980747	-0.304031
0.382	0.679559	-0.98361	-0.30405
0.383	0.678404	-0.982474	-0.30407
0.384	0.673837	-0.977923	-0.304085
0.385	0.6664	-0.9705	-0.3041
0.386	0.656585	-0.960696	-0.304111
0.387	0.644833	-0.948951	-0.304118
0.388	0.631533	-0.935658	-0.304124
0.389	0.617022	-0.921153	-0.304131
0.39	0.60159	-0.905726	-0.304135
0.391	0.585486	-0.889623	-0.304137
0.392	0.56892	-0.873058	-0.304138
0.393	0.552068	-0.856209	-0.304141
0.394	0.535079	-0.839219	-0.304141
0.395	0.518073	-0.822214	-0.304141
0.396	0.501152	-0.805292	-0.30414
0.397	0.484395	-0.788535	-0.30414
0.398	0.46787	-0.772008	-0.304138
0.399	0.451628	-0.755763	-0.304136
0.4	0.435708	-0.739842	-0.304134
0.401	0.420143	-0.724275	-0.304132
0.402	0.404955	-0.709086	-0.304131
0.403	0.390161	-0.694289	-0.304128
0.404	0.375771	-0.679898	-0.304127
0.405	0.361792	-0.665918	-0.304125
0.406	0.348227	-0.652351	-0.304124
0.407	0.335074	-0.639196	-0.304121
0.408	0.322332	-0.62645	-0.304118
0.409	0.309994	-0.614108	-0.304114
0.41	0.298056	-0.602169	-0.304113
0.411	0.286508	-0.590621	-0.304113
0.412	0.275343	-0.579455	-0.304112
0.413	0.264552	-0.568659	-0.304108
0.414	0.254123	-0.558229	-0.304106
0.415	0.244049	-0.548155	-0.304106
0.416	0.234317	-0.538421	-0.304104
0.417	0.224918	-0.529019	-0.3041
0.418	0.215842	-0.519943	-0.304102
0.419	0.207078	-0.511175	-0.304097
0.42	0.198615	-0.502712	-0.304097
0.421	0.190445	-0.49454	-0.304095
0.422	0.182557	-0.48665	-0.304093
0.423	0.174941	-0.479034	-0.304093
0.424	0.167589	-0.471679	-0.30409
0.425	0.160491	-0.46458	-0.30409
0.426	0.153639	-0.457727	-0.304088
0.427	0.147023	-0.451109	-0.304086
0.428	0.140637	-0.444725	-0.304087
0.429	0.134472	-0.438555	-0.304083
0.43	0.12852	-0.432605	-0.304085
